order_id,order_date,customer_id,region,city,product,category,quantity,unit_price,discount
ORD0300,2025-05-10,CUST092,East,Kolkata,Laptop,Electronics,4.0,650,0.1
ORD0301,2025-09-06,CUST015,South,Bengaluru,Monitor,Electronics,1.0,220,0.0
ORD0302,2025-11-02,CUST062,North,Pune  ,Mouse,Accessories,7.0,25,0.05
ORD0303,2025-10-18,CUST016,East,Bhubaneswar,Headphones,Accessories,7.0,80,0.05
ORD0304,2025-02-28,CUST079,West,Pune,Laptop,Electronics,3.0,650,0.1
ORD0305,2025-08-27,CUST075,East,Patna,Laptop,Electronics,5.0,650,0.1
ORD0306,2025-12-02,CUST063,North,Chandigarh,Mouse,Accessories,2.0,25,0.1
ORD0307,2025-03-02,CUST016,West,Ahmedabad,Headphones,Accessories,3.0,80,0.05
ORD0308,2025-04-23,CUST038,West,Ahmedabad,Printer,Office Equipment,6.0,180,0.1
ORD0309,2025-01-07,CUST017,North,Delhi,Laptop,Electronics,1.0,650,0.05
ORD0310,2025-11-17,CUST066,West,Pune,Headphones,Accessories,4.0,80,0.15
ORD0311,2025-09-26,CUST105,North,Delhi,Keyboard,Accessories,5.0,45,0.1
ORD0312,2025-10-17,CUST099,South,Chennai,Printer,Office Equipment,6.0,180,0.1
ORD0313,2025-02-25,CUST094,West,Pune,Headphones,Accessories,7.0,80,0.1
ORD0314,2025-07-28,CUST094,North,Chandigarh,Keyboard,Accessories,1.0,45,0.0
ORD0315,2025-04-04,CUST081,North,Chandigarh,Keyboard,Accessories,7.0,45,0.15
ORD0316,2025-11-15,CUST070,East,Patna,Headphones,Accessories,4.0,80,0.05
ORD0317,2025-10-26,CUST117,North,Chandigarh,Printer,Office Equipment,1.0,180,0.15
ORD0318,2025-10-08,CUST103,North,Jaipur,Mouse,Accessories,1.0,25,0.0
ORD0319,2025-06-06,CUST119,South,Bengaluru,Printer,Office Equipment,1.0,180,0.0
ORD0320,2025-09-10,CUST023,North,Jaipur,Keyboard,Accessories,6.0,45,0.0
ORD0321,2025-10-11,CUST024,South,Chennai,Printer,Office Equipment,1.0,180,0.05
ORD0322,2025-09-09,CUST022,West,Mumbai,Printer,Office Equipment,2.0,180,0.1
ORD0323,2025-10-15,CUST074,West,Pune,Printer,Office Equipment,2.0,180,0.0
ORD0324,2025-04-05,CUST063,South,Chennai,Mouse,Accessories,5.0,25,0.0
ORD0325,2025-05-27,CUST079,North,Chandigarh,Headphones,Accessories,1.0,80,0.1
ORD0326,2025-09-04,CUST088,South,Hyderabad,Printer,Office Equipment,5.0,180,0.1
ORD0327,2025-05-29,CUST073,West,Pune,Keyboard,Accessories,1.0,45,0.1
ORD0328,2025-10-11,CUST096,South,Bengaluru,Monitor,Electronics,3.0,220,0.15
ORD0329,2025-01-08,CUST015,North,Delhi,Mouse,Accessories,5.0,25,0.0
ORD0330,2025-04-22,CUST003,West,Ahmedabad,Headphones,Accessories,1.0,80,0.1
ORD0331,2025-06-14,CUST119,West,Pune,Keyboard,Accessories,1.0,45,0.1
ORD0332,2025-06-21,CUST094,East,Patna,Keyboard,Accessories,3.0,45,0.1
ORD0333,2025-03-06,CUST105,East,Kolkata,Keyboard,Accessories,5.0,45,0.1
ORD0334,2025-03-09,CUST099,North,Jaipur,Headphones,Accessories,2.0,80,0.0
ORD0335,2025-05-28,CUST036,South,Hyderabad,Mouse,Accessories,3.0,25,0.1
ORD0336,2025-04-21,CUST056,North,Chandigarh,Monitor,Electronics,3.0,220,0.0
ORD0337,2025-09-24,CUST062,South,Chennai,Mouse,Accessories,5.0,25,0.05
ORD0338,2025-12-09,CUST090,East,Bhubaneswar,Keyboard,Accessories,1.0,45,0.1
ORD0339,2025-06-16,CUST008,West,Ahmedabad,Printer,Office Equipment,4.0,180,0.1
ORD0340,2025-01-15,CUST110,East,Bhubaneswar,Printer,Office Equipment,1.0,180,0.0
ORD0341,2025-02-19,CUST031,West,Ahmedabad,Keyboard,Accessories,4.0,45,0.05
ORD0342,2025-03-24,CUST046,North,Chandigarh,Laptop,Electronics,3.0,650,0.0
ORD0343,2025-07-02,CUST002,North,Chandigarh,Printer,Office Equipment,6.0,180,0.1
ORD0344,2025-01-27,CUST064,West,Ahmedabad,Laptop,Electronics,4.0,650,0.0
ORD0345,2025-10-19,CUST080,East,Kolkata,Mouse,Accessories,6.0,25,0.0
ORD0346,2025-10-22,CUST103,North,Chandigarh,Mouse,Accessories,5.0,25,0.0
ORD0347,2025-03-19,CUST064,South,Chennai,Printer,Office Equipment,6.0,180,0.1
ORD0348,2025-05-19,CUST100,South,Hyderabad,Mouse,Accessories,1.0,25,0.0
ORD0349,2025-06-27,CUST075,East,Patna,Headphones,Accessories,1.0,80,0.05
ORD0350,2025-04-25,CUST061,West,Mumbai,Monitor,Electronics,4.0,220,0.15
ORD0351,2025-01-09,CUST067,South,Hyderabad,Keyboard,Accessories,3.0,45,0.1
ORD0352,2025-06-26,CUST002,East,Bhubaneswar,Laptop,Electronics,4.0,650,0.05
ORD0353,2025-09-23,CUST099,East,Bhubaneswar,Headphones,Accessories,5.0,80,0.1
ORD0354,2025-12-31,CUST059,West,Pune,Mouse,Accessories,4.0,25,0.1
ORD0355,2025-11-07,CUST102,East,Kolkata,Mouse,Accessories,6.0,25,0.0
ORD0356,2025-08-03,CUST094,West,Mumbai,Headphones,Accessories,7.0,80,0.0
ORD0357,2025-01-15,CUST103,East,Bhubaneswar,Keyboard,Accessories,3.0,45,0.0
ORD0358,2025-03-28,CUST065,East,Patna,Laptop,Electronics,1.0,650,0.0
ORD0359,2025-10-19,CUST057,North,Delhi,Monitor,Electronics,5.0,220,0.1
ORD0360,2025-04-19,CUST090,North,Jaipur,Printer,Office Equipment,3.0,180,0.0
ORD0361,2025-07-30,CUST028,North,Jaipur,Printer,Office Equipment,7.0,180,0.0
ORD0362,2025-01-21,CUST093,North,Jaipur,Mouse,Accessories,3.0,25,0.1
ORD0363,2025-04-16,CUST008,West,Ahmedabad,Monitor,Electronics,5.0,220,0.1
ORD0364,2025-12-20,CUST106,West,Ahmedabad,Printer,Office Equipment,7.0,180,0.05
ORD0365,2025-03-13,CUST072,North,Delhi,Laptop,Electronics,2.0,650,0.05
ORD0366,2025-06-19,CUST037,South,Hyderabad,Headphones,Accessories,6.0,80,0.1
ORD0367,2025-10-09,CUST075,West,Pune,Monitor,Electronics,3.0,220,0.1
ORD0368,2025-02-19,CUST012,West,Pune,Headphones,Accessories,3.0,80,0.15
ORD0369,2025-06-20,CUST095,West,Mumbai,Headphones,Accessories,2.0,80,0.1
ORD0370,2025-08-01,CUST049,North,Chandigarh,Laptop,Electronics,2.0,650,0.0
ORD0371,2025-07-03,CUST099,West,Mumbai,Keyboard,Accessories,3.0,45,0.1
ORD0372,2025-10-01,CUST054,East,Patna,Headphones,Accessories,5.0,80,0.0
ORD0373,2025-09-11,CUST088,East,Patna,Mouse,Accessories,5.0,25,0.05
ORD0374,2025-11-26,CUST002,North,Delhi,Printer,Office Equipment,6.0,180,0.0
ORD0375,2025-03-09,CUST040,West,Pune,Monitor,Electronics,4.0,220,0.1
ORD0376,2025-09-03,CUST045,North,Chandigarh,Mouse,Accessories,5.0,25,0.1
ORD0377,2025-10-12,CUST068,East,Bhubaneswar,Headphones,Accessories,2.0,80,0.0
ORD0378,2025-01-25,CUST090,West,Mumbai,Printer,Office Equipment,6.0,180,0.1
ORD0379,2025-08-25,CUST076,West,Ahmedabad,Printer,Office Equipment,4.0,180,0.0
ORD0380,2025-09-29,CUST017,West,Ahmedabad,Printer,Office Equipment,5.0,180,0.1
ORD0381,2025-06-15,CUST041,West,Ahmedabad,Keyboard,Accessories,2.0,45,0.1
ORD0382,2025-05-20,CUST088,West,Ahmedabad,Keyboard,Accessories,1.0,45,0.1
ORD0383,2025-07-18,CUST064,West,Mumbai,Mouse,Accessories,6.0,25,0.05
ORD0384,2025-08-02,CUST040,South,Hyderabad,Keyboard,Accessories,5.0,45,0.05
ORD0385,2025-07-05,CUST054,East,Kolkata,Mouse,Accessories,1.0,25,0.05
ORD0386,2025-06-13,CUST071,West,Mumbai,Headphones,Accessories,6.0,80,0.05
ORD0387,2025-11-10,CUST115,South,Chennai,Laptop,Electronics,6.0,650,0.05
ORD0388,2025-03-24,CUST052,West,Ahmedabad,Laptop,Electronics,7.0,650,0.05
ORD0389,2025-01-03,CUST023,West,Mumbai,Monitor,Electronics,2.0,220,0.1
ORD0390,2025-03-19,CUST032,South,Hyderabad,Laptop,Electronics,5.0,650,0.15
ORD0391,2025-09-25,CUST096,South,Chennai,Keyboard,Accessories,7.0,45,0.1
ORD0392,2025-08-07,CUST021,South,Hyderabad,Monitor,Electronics,4.0,220,0.0
ORD0393,2025-06-13,CUST074,East,Bhubaneswar,Keyboard,Accessories,7.0,45,0.05
ORD0394,2025-04-23,CUST083,East,Kolkata,Monitor,Electronics,7.0,220,0.1
ORD0395,2025-04-12,CUST078,West,Ahmedabad,Keyboard,Accessories,3.0,45,0.1
ORD0396,2025-10-21,CUST035,North,Delhi,Monitor,Electronics,7.0,220,0.0
ORD0397,2025-12-14,CUST062,West,Mumbai,Headphones,Accessories,1.0,80,0.0
ORD0398,2025-05-10,CUST055,South,Hyderabad,Laptop,Electronics,3.0,650,0.1
ORD0399,2025-01-28,CUST017,West,Mumbai,Keyboard,Accessories,6.0,45,0.1
ORD0400,2025-11-24,CUST094,North,Chandigarh,Headphones,Accessories,6.0,80,0.0
ORD0401,2025-06-16,CUST061,East,Patna,Monitor,Electronics,6.0,220,0.05
ORD0402,2025-01-31,CUST108,North,Chandigarh,Mouse,Accessories,5.0,25,0.0
ORD0403,2025-11-11,CUST001,West,Mumbai,Printer,Office Equipment,3.0,180,0.1
ORD0404,2025-02-10,CUST044,North,Chandigarh,Printer,Office Equipment,2.0,180,0.0
ORD0405,2025-03-23,CUST080,West,Pune,Laptop,Electronics,7.0,650,0.0
ORD0406,2025-12-28,CUST003,South,Bengaluru,Printer,Office Equipment,7.0,180,0.1
ORD0407,2025-09-13,CUST071,East,Patna,Headphones,Accessories,3.0,80,0.05
ORD0408,2025-01-28,CUST028,South,Bengaluru,Headphones,Accessories,4.0,80,0.1
ORD0409,2025-11-11,CUST089,North,Jaipur,Monitor,Electronics,3.0,220,0.0
ORD0410,2025-10-02,CUST067,West,Mumbai,Monitor,Electronics,4.0,220,0.0
ORD0411,2025-01-23,CUST103,South,Chennai,Keyboard,Accessories,4.0,45,0.1
ORD0412,2025-07-05,CUST043,East,Bhubaneswar,Keyboard,Accessories,2.0,45,0.15
ORD0413,2025-12-07,CUST112,North,Delhi,Mouse,Accessories,6.0,25,0.05
ORD0414,2025-08-27,CUST079,West,Mumbai,Monitor,Electronics,3.0,220,0.0
ORD0415,2025-02-27,CUST056,South,Hyderabad,Keyboard,Accessories,3.0,45,0.05
ORD0416,2025-03-21,CUST120,South,Bengaluru,Keyboard,Accessories,4.0,45,0.05
ORD0417,2025-05-29,CUST094,West,Mumbai,Laptop,Electronics,5.0,650,0.15
ORD0418,2025-02-17,CUST008,West,Ahmedabad,Printer,Office Equipment,6.0,180,0.1
ORD0419,2025-11-23,CUST034,West,Mumbai,Printer,Office Equipment,6.0,180,0.0
ORD0420,2025-08-10,CUST063,East,Patna,Mouse,Accessories,2.0,25,0.0
ORD0421,2025-07-08,CUST031,North,Chandigarh,Keyboard,Accessories,3.0,45,0.05
ORD0422,2025-10-23,CUST002,North,Delhi,Monitor,Electronics,1.0,220,0.05
ORD0423,2025-04-26,CUST045,East,Kolkata,Mouse,Accessories,4.0,25,0.0
ORD0424,2025-09-06,CUST053,South,Hyderabad,Headphones,Accessories,3.0,80,0.05
ORD0425,2025-09-17,CUST058,South,Hyderabad,Mouse,Accessories,4.0,25,0.15
ORD0426,2025-03-04,CUST087,South,Hyderabad,Monitor,Electronics,4.0,220,0.05
ORD0427,2025-04-02,CUST029,West,Ahmedabad,Mouse,Accessories,5.0,25,0.05
ORD0428,2025-08-05,CUST059,North,Jaipur,Mouse,Accessories,3.0,25,0.0
ORD0429,2025-10-15,CUST045,South,Chennai,Headphones,Accessories,1.0,80,0.1
ORD0430,2025-12-05,CUST022,South,Hyderabad,Printer,Office Equipment,5.0,180,0.1
ORD0431,2025-07-31,CUST027,West,Mumbai,Keyboard,Accessories,6.0,45,0.15
ORD0432,2025-08-23,CUST052,West,Mumbai,Monitor,Electronics,3.0,220,0.0
ORD0433,2025-02-24,CUST012,North,Jaipur,Headphones,Accessories,5.0,80,0.0
ORD0434,2025-08-19,CUST092,South,Chennai,Monitor,Electronics,5.0,220,0.0
ORD0435,2025-05-06,CUST024,North,Jaipur,Laptop,Electronics,7.0,650,0.05
ORD0436,2025-12-21,CUST038,West,Mumbai,Laptop,Electronics,7.0,650,0.0
ORD0437,2025-11-06,CUST066,South,Chennai,Headphones,Accessories,6.0,80,0.1
ORD0438,2025-10-31,CUST055,West,Ahmedabad,Mouse,Accessories,7.0,25,0.05
ORD0439,2025-07-25,CUST097,West,Pune,Monitor,Electronics,7.0,220,0.1
ORD0440,2025-03-19,CUST048,East,Patna,Mouse,Accessories,7.0,25,0.0
ORD0441,2025-12-15,CUST104,West,Pune,Printer,Office Equipment,1.0,180,0.05
ORD0442,2025-01-29,CUST103,North,Jaipur,Printer,Office Equipment,3.0,180,0.0
ORD0443,2025-12-22,CUST051,East,Kolkata,Monitor,Electronics,3.0,220,0.05
ORD0444,2025-04-26,CUST048,South,Bengaluru,Monitor,Electronics,2.0,220,0.0
ORD0445,2025-12-11,CUST087,South,Hyderabad,Laptop,Electronics,5.0,650,0.15
ORD0446,2025-11-03,CUST063,East,Kolkata,Keyboard,Accessories,1.0,45,0.0
ORD0447,2025-12-10,CUST039,North,Delhi,Headphones,Accessories,3.0,80,0.15
ORD0448,2025-06-12,CUST012,East,Kolkata,Printer,Office Equipment,5.0,180,0.1
ORD0449,2025-08-11,CUST006,East,Bhubaneswar,Monitor,Electronics,7.0,220,0.15
ORD0450,2025-11-30,CUST084,East,Kolkata,Monitor,Electronics,1.0,220,0.0
ORD0451,2025-08-13,CUST024,East,Bhubaneswar,Monitor,Electronics,3.0,220,0.0
ORD0452,2025-01-17,CUST063,West,Ahmedabad,Monitor,Electronics,2.0,220,0.0
ORD0453,2025-08-01,CUST015,West,Ahmedabad,Monitor,Electronics,4.0,220,0.15
ORD0454,2025-05-11,CUST011,South,Hyderabad,Headphones,Accessories,1.0,80,0.1
ORD0455,2025-05-14,CUST092,East,Bhubaneswar,Monitor,Electronics,7.0,220,0.1
ORD0456,2025-01-07,CUST067,West,Pune,Headphones,Accessories,1.0,80,0.1
ORD0457,2025-11-12,CUST051,West,Mumbai,Keyboard,Accessories,1.0,45,0.15
ORD0458,2025-09-20,CUST019,South,Hyderabad,Laptop,Electronics,7.0,650,0.0
ORD0459,2025-06-30,CUST007,South,Bengaluru,Headphones,Accessories,3.0,80,0.1
ORD0460,2025-08-25,CUST115,West,Pune,Laptop,Electronics,4.0,650,0.05
ORD0461,2025-02-21,CUST105,East,Patna,Keyboard,Accessories,4.0,45,0.0
ORD0462,2025-11-24,CUST040,South,Bengaluru,Headphones,Accessories,6.0,80,0.05
ORD0463,2025-10-24,CUST053,North,Chandigarh,Mouse,Accessories,1.0,25,0.0
ORD0464,2025-10-23,CUST046,South,Bengaluru,Mouse,Accessories,6.0,25,0.0
ORD0465,2025-05-26,CUST036,East,Kolkata,Keyboard,Accessories,3.0,45,0.05
ORD0466,2025-02-09,CUST055,North,Jaipur,Mouse,Accessories,2.0,25,0.15
ORD0467,2025-09-07,CUST057,North,Jaipur,Headphones,Accessories,4.0,80,0.05
ORD0468,2025-01-13,CUST094,East,Bhubaneswar,Keyboard,Accessories,6.0,45,0.0
ORD0469,2025-09-18,CUST079,South,Hyderabad,Printer,Office Equipment,6.0,180,0.0
ORD0470,2025-04-22,CUST041,East,Bhubaneswar,Headphones,Accessories,6.0,80,0.05
ORD0471,2025-05-21,CUST108,East,Bhubaneswar,Monitor,Electronics,7.0,220,0.1
ORD0472,2025-09-16,CUST089,South,Bengaluru,Headphones,Accessories,6.0,80,0.05
ORD0473,2025-03-16,CUST075,North,Delhi,Keyboard,Accessories,5.0,45,0.05
ORD0474,2025-01-16,CUST035,North,Chandigarh,Laptop,Electronics,5.0,650,0.1
ORD0475,2025-12-11,CUST101,East,Patna,Laptop,Electronics,7.0,650,0.1
ORD0476,2025-07-15,CUST110,North,Jaipur,Keyboard,Accessories,3.0,45,0.0
ORD0477,2025-03-17,CUST014,North,Chandigarh,Keyboard,Accessories,2.0,45,0.05
ORD0478,2025-02-04,CUST068,North,Chandigarh,Laptop,Electronics,6.0,650,0.05
ORD0479,2025-03-27,CUST109,West,Pune,Keyboard,Accessories,1.0,45,0.0
ORD0480,2025-06-25,CUST098,West,Pune,Headphones,Accessories,6.0,80,0.15
ORD0481,2025-06-07,CUST014,North,Jaipur,Mouse,Accessories,4.0,25,0.1
ORD0482,2025-06-11,CUST031,West,Ahmedabad,Keyboard,Accessories,4.0,45,0.05
ORD0483,2025-12-28,CUST072,South,Chennai,Monitor,Electronics,4.0,220,0.0
ORD0484,2025-02-08,CUST003,North,Jaipur,Printer,Office Equipment,4.0,180,0.1
ORD0485,2025-04-28,CUST013,North,Jaipur,Laptop,Electronics,2.0,650,0.1
ORD0486,2025-01-08,CUST088,South,Bengaluru,Monitor,Electronics,4.0,220,0.0
ORD0487,2025-03-17,CUST072,North,Chandigarh,Mouse,Accessories,1.0,25,0.0
ORD0488,2025-04-19,CUST072,South,Hyderabad,Mouse,Accessories,7.0,25,0.05
ORD0489,2025-05-14,CUST106,East,Bhubaneswar,Laptop,Electronics,1.0,650,0.05
ORD0490,2025-05-17,CUST029,West,Ahmedabad,Headphones,Accessories,1.0,80,0.05
ORD0491,2025-06-05,CUST007,South,Bengaluru,Mouse,Accessories,1.0,25,0.1
ORD0492,2025-12-16,CUST085,East,Bhubaneswar,Laptop,Electronics,4.0,650,0.0
ORD0493,2025-07-26,CUST038,South,Bengaluru,Mouse,Accessories,4.0,25,0.05
ORD0494,2025-03-31,CUST037,East,Patna,Monitor,Electronics,5.0,220,0.05
ORD0495,2025-08-13,CUST052,South,Chennai,Monitor,Electronics,4.0,220,0.0
ORD0496,2025-04-21,CUST036,North,Delhi,Headphones,Accessories,1.0,80,0.0
ORD0497,2025-09-05,CUST009,South,Bengaluru,Printer,Office Equipment,2.0,180,0.1
ORD0498,2025-01-24,CUST039,East,Patna,Keyboard,Accessories,3.0,45,0.05
ORD0499,2025-07-20,CUST055,West,Mumbai,Printer,Office Equipment,6.0,180,0.1
ORD0500,2025-11-22,CUST023,North,Delhi,Printer,Office Equipment,2.0,180,0.1
